
INFO 	420 	40748 	  3.00 	Software Project Management 	University City 	Jennifer Margaret Booker 	Lecture 	06:30 pm - 09:20 pm 	T 	(INFO 200  Minimum Grade: D </span><span> or SE 210  Minimum Grade: D )</span><span> and (CS 172  Minimum Grade: D </span><span> or CS 265  Minimum Grade: D </span><span> or INFO 153  Minimum Grade: D </span><span> or SE 103  Minimum Grade: D ) 	The objective of this course is to study project management in the context of software systems development. The course will cover the processes, contexts, metrics, planning and management concerns of managing projects for modern software systems. This is a writing intensive course. 
CT 	420 	41146 	  3.00 	Information Technology Security II 	Burlington County College 	Brian C Green 	Lecture 	06:00 pm - 08:50 pm 	R 	CT 395  Minimum Grade: C  	This course focuses on network security.  Students will gain hands-on experience in the areas of Internet vulnerabilities, analyzing intrusion signatures, risk analysis, designing and configuring firewall systems, router security, Attack and Defense Techniques, IP and Packet structure and analysis, creating a security policy, operating system security for Windows and Linux. 
CT 	420 	42246 	  3.00 	Information Technology Security II 	Delaware County Community Coll 	David J Comroe 	Lecture 	06:00 pm - 08:50 pm 	W 	CT 395  Minimum Grade: C  	This course focuses on network security.  Students will gain hands-on experience in the areas of Internet vulnerabilities, analyzing intrusion signatures, risk analysis, designing and configuring firewall systems, router security, Attack and Defense Techniques, IP and Packet structure and analysis, creating a security policy, operating system security for Windows and Linux. 
CT 	420 	42259 	  3.00 	Information Technology Security II 	Montgomery County Community Co 	David J Comroe 	Lecture 	06:00 pm - 08:50 pm 	R 	CT 395  Minimum Grade: C  	This course focuses on network security.  Students will gain hands-on experience in the areas of Internet vulnerabilities, analyzing intrusion signatures, risk analysis, designing and configuring firewall systems, router security, Attack and Defense Techniques, IP and Packet structure and analysis, creating a security policy, operating system security for Windows and Linux. 
ANAT 	421 	40795 	  0.00 	Advanced Anatomy II 	Center City 	Alan J Haroian 	Lab 	08:00 am - 09:50 am 	F 	ANAT 420  Minimum Grade: D  	This course is a continuation of ANAT 420.  Emphasis is placed on the regional study of the thorax, abdomen, pelvis and lower extremity.  Laboratory material include human cadavers, models, radiographs, CT scans, MRI images and relevant web sites. 
ANAT 	421 	40796 	  4.00 	Advanced Anatomy II 	Center City 	Alan J Haroian 	Lecture 	08:00 am - 09:20 am 	TR 	ANAT 420  Minimum Grade: D  	This course is a continuation of ANAT 420.  Emphasis is placed on the regional study of the thorax, abdomen, pelvis and lower extremity.  Laboratory material include human cadavers, models, radiographs, CT scans, MRI images and relevant web sites. 
CT 	422 	41189 	  3.00 	Incident Response Best Practices 	University City 	David W Whipple 	Lecture 	01:00 pm - 04:50 pm 	S 	 	Theory and legal issues necessary for students to acquire fundamental knowledge of how to design an effective Incident Response Policy.  Topics include forming and Incident Response Team, types of responses, legal issues, training employees, selecting tools, honey pots, computer attacks, and the cost of an incident. 
CT 	422 	42702 	  3.00 	Incident Response Best Practices 	Online 	Ashley L Podhradsky 	Lecture 	 	TBD 	 	Theory and legal issues necessary for students to acquire fundamental knowledge of how to design an effective Incident Response Policy.  Topics include forming and Incident Response Team, types of responses, legal issues, training employees, selecting tools, honey pots, computer attacks, and the cost of an incident. 
MEM 	423 	40852 	  4.00 	Mechanics of Vibration 	University City 	Ajmal  Yousuff 	Lecture 	06:00 pm - 07:50 pm 	TR 	MEM 238  Minimum Grade: D </span><span> and (TDEC 222  Minimum Grade: D </span><span> or ENGR 232  Minimum Grade: D </span><span> or MATH 210  Minimum Grade: D </span><span> or MATH 262  Minimum Grade: D ) 	Covers free and forced vibrations of one-, two-, and multiple-degree-of-freedom systems; continuous systems; and transient and random vibration problems. Includes use of digital computer for homework and special class problems. 
MEM 	425 	42576 	  3.00 	Aircraft Design & Performance 	University City 	Ajmal  Yousuff 	Lecture 	11:00 am - 12:20 pm 	TR 	 	Introduces aerodynamics and airfoils; steady flight; power required and power available curves; range and endurance; takeoff, glide, and landing; stick force and control-free stability; moment coefficients and derivatives; and designing to specification. Students must have Junior class standing. 
CT 	425 	41095 	  3.00 	Database III 	Online 	Kiran N Chittargi 	Lecture 	 	TBD 	CT 375  Minimum Grade: C  	This course is an introduction to Oracle¿s PL/SQL programming language.  Anonymous blocks, PL/SQL constructs, stored procedures and functions are examined in depth. 
CULA 	426 	40967 	  3.00 	The Kitchen Garden: Summer 	University City 	Charles Bryan Ziccardi 	Practicum 	09:00 am - 11:50 am 	R 	 	This course familiarizes students with the dynamics of the contemporary kitchen garden as a food source, the evolution of plant-based foods as a culinary medium and the interconnection between food production, cookery, and social responsibility.  The harvested summer produce is used in summer term Culinary Arts classes. 
ARCH 	431 	40442 	  3.00 	Architectural Programming 	University City 	Katherine Ann Dowdell 	Lecture 	07:00 pm - 09:50 pm 	T 	ARCH 363  Minimum Grade: C </span><span> or ARCH 473  Minimum Grade: C  	Introduces current techniques of building programming and their relationship to building design. This is a writing intensive course. 
CT 	432 	41096 	  3.00 	Information Technology Security Systems Audits 	Online 	Walter G Pehrsson 	Lecture 	 	TBD 	CT 420  Minimum Grade: C  	This course presents the theory, methodology, procedures and hands-on labs necessary for students to acquire a fundamental working knowledge of IT System Audits.  Students learn how to discover system vulnerabilities with proper audit procedures, and how to document their findings properly for upper management. 
MEM 	440 	40212 	  3.00 	Thermal Systems Design 	University City 	Bakhtier  Farouk 	Lecture 	08:00 am - 09:20 am 	TR 	MEM 345  Minimum Grade: D  	This course covers fundamentals of thermal system design; the role of design in engineering practice; economic analysis used for design of thermal systems; advanced concepts and analysis of heat exchangers and distillation equipment; modeling of thermal systems; simulation of thermal systems; fundamentals of optimization and design of optimized thermal systems. 
ENTP 	440 	42568 	  3.00 	Launch It!: Early Stage 	University City 	Charles N Sacco 	Lecture 	06:30 pm - 09:20 pm 	T 	 	This course is designed for students interested completing one of three minors offered by the Close School of Entrepreneurship: Social Entrepreneurship, Energy and Sustainability or Health Innovations. In the course, students will be expected to identify an opportunity and propose the launch of a company. Working in teams, students will also learn how to experiment with different business models, validate a market need, and build all facets of a start-up company. Students will be expected to achieve milestones and propose key risks on which the business¿ success depends. 
EMS 	445 	41282 	  3.00 	Organizing Community Response in Disasters 	Online 	James M Tsafos 	Lecture 	 	TBD 	 	This course will cover community preparation, planning, education, and integration of community response agencies into mass events. 
MGMT 	450 	40973 	  4.00 	Strategy and Competitive Advantage 	University City 	Rajiv  Nag 	Lecture 	02:00 pm - 03:50 pm 	TR 	FIN 301  Minimum Grade: D </span><span> and ORGB 300  Minimum Grade: D </span><span> and MKTG 301  Minimum Grade: D  	Provides an integrated approach to business planning. Develops strategic analysis and decision-making through examination of an organization's internal and external environment. Requires written and oral case reports. 
MGMT 	450 	40974 	  4.00 	Strategy and Competitive Advantage 	University City 	Scott M Quitel 	Lecture 	06:00 pm - 09:50 pm 	T 	FIN 301  Minimum Grade: D </span><span> and ORGB 300  Minimum Grade: D </span><span> and MKTG 301  Minimum Grade: D  	Provides an integrated approach to business planning. Develops strategic analysis and decision-making through examination of an organization's internal and external environment. Requires written and oral case reports. 
NURS 	450 	40379 	  6.00 	Contemporary Gerontological Nursing 	Center City 	Pamela L McGee 	Lecture & Lab 	10:00 am - 11:50 am 	M 	NURS 303  Minimum Grade: C </span><span> and NURS 304  Minimum Grade: C </span><span> and NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C </span><span> and NURS 308  Minimum Grade: C </span><span> and NURS 401  Minimum Grade: C  	This course will focus on the nursing management of older adults.  Contemporary theories of gerontology, theories of aging, physiological/psychological functioning, impact of developmental changes, illness, and dysfunction will be emphasized.  The geriatric patient will be examined at various levels -- healthy older adult, older adult at risk, the older adult experiencing acute and chronic illness. Students' clinical experiences will be in home health agencies, transitional, and long-term facilities. 
NURS 	450 	40382 	  6.00 	Contemporary Gerontological Nursing 	Center City 	Pamela L McGee 	Lecture & Lab 	08:00 am - 09:50 am 	MT 	NURS 303  Minimum Grade: C </span><span> and NURS 304  Minimum Grade: C </span><span> and NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C </span><span> and NURS 308  Minimum Grade: C </span><span> and NURS 401  Minimum Grade: C  	This course will focus on the nursing management of older adults.  Contemporary theories of gerontology, theories of aging, physiological/psychological functioning, impact of developmental changes, illness, and dysfunction will be emphasized.  The geriatric patient will be examined at various levels -- healthy older adult, older adult at risk, the older adult experiencing acute and chronic illness. Students' clinical experiences will be in home health agencies, transitional, and long-term facilities. 
NURS 	450 	42389 	  6.00 	Contemporary Gerontological Nursing 	Center City 	Tammie L Calabrese 	Lecture 	01:00 pm - 02:50 pm 	MT 	NURS 303  Minimum Grade: C </span><span> and NURS 304  Minimum Grade: C </span><span> and NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C </span><span> and NURS 308  Minimum Grade: C </span><span> and NURS 401  Minimum Grade: C  	This course will focus on the nursing management of older adults.  Contemporary theories of gerontology, theories of aging, physiological/psychological functioning, impact of developmental changes, illness, and dysfunction will be emphasized.  The geriatric patient will be examined at various levels -- healthy older adult, older adult at risk, the older adult experiencing acute and chronic illness. Students' clinical experiences will be in home health agencies, transitional, and long-term facilities. 
MGMT 	450 	41312 	  4.00 	Strategy and Competitive Advantage 	Online 	Mazhar U Islam 	Lecture 	 	TBD 	FIN 301  Minimum Grade: D </span><span> and ORGB 300  Minimum Grade: D </span><span> and MKTG 301  Minimum Grade: D  	Provides an integrated approach to business planning. Develops strategic analysis and decision-making through examination of an organization's internal and external environment. Requires written and oral case reports. 
BMES 	451 	40429 	  4.00 	Transport Phenomena in Living Systems 	University City 	Margaret A Wheatley 	Lecture 	10:00 am - 11:50 am 	TR 	(TDEC 115  Minimum Grade: D </span><span> or PHYS 201  Minimum Grade: D )</span><span> and (BMES 222  Minimum Grade: D </span><span> or BMES 326  Minimum Grade: D )</span><span> and (BIO 203  Minimum Grade: D </span><span> or BMES 235  Minimum Grade: D )</span><span> and (TDEC 202  Minimum Grade: D </span><span> or ENGR 210  Minimum Grade: D )</span><span> and ENGR 232  Minimum Grade: D  	Introduces students to applications of chemical engineering concepts in biological systems. Shows that chemical engineering approaches to problem solving are ideally suited to investigation of biology. Approaches include material and energy balances, transport phenomena, and kinetics. 
CS 	451 	40728 	  3.00 	Software Engineering 	University City 	Filippos I Vokolos 	Lecture 	06:30 pm - 09:20 pm 	T 	CS 270  Minimum Grade: D </span><span> and MATH 221  Minimum Grade: D </span><span> and (CS 350  Minimum Grade: D </span><span> or SE 310  Minimum Grade: D ) 	Covers requirements specification, system modeling, formal methods, architectural design, object-oriented design, programming for reliability, user interface design, functional and structural testing, software reuse, and configuration management. 
PHTO 	451 	41629 	  3.00 	Photography and Business 	University City 	Angela M Halpin-Pointon 	Lecture 	09:30 am - 12:20 pm 	R 	PHTO 240  Minimum Grade: D  	Seminar course with invited professionals from the photographic and business fields. Helps prospective photographers understand legal aspects of photography, freelance business practices, and potential employment possibilities and expectations. 
DIGM 	451 	41979 	  3.00 	Explorations in New Media 	University City 	Kenneth V Oum 	Lecture 	03:00 pm - 05:50 pm 	M 	 	Through class presentations, field trips, discussions, readings, screenings and guest speakers; this class bridges artistic and technical aspects of new media in theory and practice. This is a writing intensive course. 
ARCH 	455 	41484 	  3.00 	Computer Applications in Architecture I 	University City 	Erik P Sundquist 	Lecture 	07:00 pm - 09:50 pm 	T 	ARCH 134  Minimum Grade: C </span><span> or ARCH 236  Minimum Grade: C  	Covers two-dimensional and three-dimensional computer representations and applications. Professional elective. 
NURS 	460 	40642 	  6.00 	Global Health & Policy Issues 	Online 	Eileen Marie Kelly 	Lecture & Lab 	07:00 pm - 08:30 pm 	T 	NURS 330  Minimum Grade: C </span><span> and NURS 325  Minimum Grade: C </span><span> and NURS 407  Minimum Grade: C  	Global Health and Policy Issues.  This course is an overview of global health issues.  Emphasis will be places on understudy of health policy development related to global health issues, healthcare systems, and its effect on selected population. 
NURS 	460 	41919 	  6.00 	Global Health & Policy Issues 	Online 	Jane  Greene Ryan 	Lecture & Lab 	07:00 pm - 08:30 pm 	W 	NURS 330  Minimum Grade: C </span><span> and NURS 325  Minimum Grade: C </span><span> and NURS 407  Minimum Grade: C  	Global Health and Policy Issues.  This course is an overview of global health issues.  Emphasis will be places on understudy of health policy development related to global health issues, healthcare systems, and its effect on selected population. 
NURS 	462 	41573 	  3.00 	Science, Technology and Health 	Online 	Dana C Kemery 	Lecture & Lab 	07:00 pm - 09:00 pm 	T 	NURS 330  Minimum Grade: C </span><span> and NURS 325  Minimum Grade: C  	Science, Technology, and Health.  This course is an intensive overview of the latest discoveries and trends in science and technology which have implication if the broader health of man-kind and nursing. 
NURS 	462 	41691 	  3.00 	Science, Technology and Health 	Online 	Dana C Kemery 	Lecture & Lab 	07:00 pm - 09:00 pm 	W 	NURS 330  Minimum Grade: C </span><span> and NURS 325  Minimum Grade: C  	Science, Technology, and Health.  This course is an intensive overview of the latest discoveries and trends in science and technology which have implication if the broader health of man-kind and nursing. 
ARCH 	463 	40598 	  3.00 	Emerging Architectural Technology 	University City 	Dyer Alfred Lindsay Falck 	Lecture 	07:00 pm - 09:50 pm 	R 	ARCH 161  Minimum Grade: C </span><span> or ARCH 173  Minimum Grade: C  	A holistic study of design and construction technology of significant buildings by leading architects. 
VSCM 	465 	42319 	  3.00 	ST:Experimental Pub Design 	University City 	Sandra  Stewart 	Special Topics-Lecture 	12:00 pm - 02:50 pm 	W 	 	Provides study in graphic design on a special topic or on an experimental basis.  May be repeated for credit if topics vary. 
DSMR 	465 	42321 	  3.00 	ST:Retail Practicum 	University City 	Kristen F Ainscoe 	Special Topics-Lecture 	08:00 am - 10:50 am 	F 	 	Provides study in design and merchandising on a special topic or on an experimental basis. May be repeated for credit if topics vary. 
SCRP 	465 	42471 	  3.00 	ST:An Evening With 	Off Campus 	Ian N Abrams 	Special Topics-Lecture 	07:00 pm - 09:50 pm 	W 	 	Examines a particular genre in dramatic writing (comedy, the thriller, etc.) or issues of particular interest to students interested in writing for the stage or screen (e.g., Literature for Screenwriters). The course, but not the same topics, may be repeated for credit. 
HRM 	465 	42708 	  3.00 	ST:Fundamentals of Mixology 	University City 	Keith E Raimondi 	Special Topics-Lecture 	06:00 pm - 08:50 pm 	M 	 	Provides study in hotel and restaurant management on a special topic or on an experimental basis. May be repeated for credit. This is a writing intensive course. 
WEST 	465 	42615 	  3.00 	ST:Intro to Wood Lathe 	University City 	Kendall M Hjeltness 	Special Topics-Lecture 	11:00 am - 01:50 pm 	F 	 	Interdisciplinary course involving topics that cross department boundaries in the College of Media Arts &amp; Design 
INTR 	465 	42792 	  3.00 	ST:Comps Appls Arch I 	University City 	Erik P Sundquist 	Special Topics-Lecture 	07:00 pm - 09:50 pm 	T 	 	Provides study in interior design on a special topic or on an experimental basis. May be repeated for credit if topics vary. 
HRM 	465 	42864 	  3.00 	ST:Caribbean & Island Cuisine 	University City 	Edward D Bottone 	Special Topics-Lecture & Lab 	02:00 pm - 05:50 pm 	R 	 	Provides study in hotel and restaurant management on a special topic or on an experimental basis. May be repeated for credit. This is a writing intensive course. 
DSMR 	465 	42613 	  3.00 	ST:D & M Visual Presentation 	University City 	Nick A Cassway 	Special Topics-Lecture 	03:00 pm - 05:50 pm 	MW 	 	Provides study in design and merchandising on a special topic or on an experimental basis. May be repeated for credit if topics vary. 
HRM 	465 	42895 	  3.00 	ST:Healthy Cooking 	University City 	James C Feustel 	Special Topics-Lecture & Lab 	04:00 pm - 07:50 pm 	T 	 	Provides study in hotel and restaurant management on a special topic or on an experimental basis. May be repeated for credit. This is a writing intensive course. 
HRM 	465 	42803 	  4.00 	ST:Campus Event Mgmt 	University City 	Daniel E Simmons 	Special Topics-Lecture 	06:00 pm - 08:50 pm 	M 	 	Provides study in hotel and restaurant management on a special topic or on an experimental basis. May be repeated for credit. This is a writing intensive course. 
DSMR 	477 	40104 	  3.00 	Design and Merchandising Seminar 	University City 	Catherine F Byers, Beth  Phillips 	Lecture 	09:30 am - 10:50 am 	MW 	 	Provides reading and discussion of pertinent topics of current concern in the professional area of design and merchandising. This is a writing intensive course. 
CIVE 	478 	42468 	  1.00 	Seminar 	Online 	Robert Forney Brehm 	Seminar 	 	TBD 	 	Requires preparation and presentation of a technical paper. This is a writing intensive course. 
VSCM 	479 	40498 	  3.00 	Graphic Design Seminar: Advanced Media 	University City 	Donald Matthews Haring 	Lecture 	09:30 am - 12:20 pm 	R 	 	An exploration of advanced media development in Graphic Design as relevancy and currency demands.  Selections include: Illustration I and II and Bookmaking. 
HSCI 	480 	43473 	  1.00 	ST:Academics and Careers in Health Professions 	Center City 	Sinclair A Smith 	Special Topics-Lecture 	02:00 pm - 03:50 pm 	W 	 	This course covers topics of a particular interest to students in health sciences. In different terms, a variety of topics are presented to the students. 
BIO 	480 	42704 	  3.00 	ST:Dictystelium Research 	University City 	Karen S Kabnick 	Special Topics-Lab 	01:00 pm - 01:50 pm 	M 	 	Covers special topics offered in biology. Current offerings include Biotechnology, Biology of Cancer, Ethnobiology, Neurobiology, and Bioinformatics, as well as other selected topics of interest in molecular biology, genetics, and biotechnology. 
BIO 	480 	43155 	  2.00 	ST:Musculoskeletal Anatomy Lab 	University City 	Eric M Morschhauser 	Special Topics-Lecture & Lab 	09:00 am - 09:50 am 	M 	 	Covers special topics offered in biology. Current offerings include Biotechnology, Biology of Cancer, Ethnobiology, Neurobiology, and Bioinformatics, as well as other selected topics of interest in molecular biology, genetics, and biotechnology. 
HSCI 	480 	42939 	  3.00 	ST:The HC of Vulnerble Populat 	Online 	Vincent Joseph Zarro 	Special Topics-Lecture 	 	TBD 	 	This course covers topics of a particular interest to students in health sciences. In different terms, a variety of topics are presented to the students. 
NURS 	480 	42890 	  3.00 	The HC of Vulnerable Populations 	Online 	Vincent Joseph Zarro 	Special Topics-Lecture 	 	TBD 	 	The course provides a forum for in-depth exploration of a contemporary issue in nursing or health care which can influence the quality of health care services provided to patients. Specific issues covered in the course will change from term to term.  This course may be repeated three times for credit as topics vary. 
PSY 	480 	42639 	  3.00 	ST:Adv Community Psychology 	Online 	Marlin  Killen 	Special Topics-Lecture 	 	TBD 	 	Provides supervised reading and studies in special fields of contemporary psychology. See department brochure for topics and terms offered. 
NFS 	480 	42935 	  3.00 	ST: Advanced Nutritional Chemistry II 	Online 	Juan F Muniz 	Special Topics-Lecture 	 	TBD 	 	Covers selected topics of interest. May be repeated for credit. 
CS 	485 	42739 	  3.00 	ST: Artificial Intelligence 	University City 	Robert Nelson Lass 	Lecture 	06:30 pm - 09:20 pm 	R 	CS 260  Minimum Grade: D </span><span> and CS 380  Minimum Grade: D  	A variety of special topics are offered in artificial intelligence (AI) including: intelligent time-critical reasoning, knowledge-based agents, machine learning, natural language processing, and geometric reasoning. This course may be repeated for credit as topics vary. 
NURS 	488 	40533 	  1.00 	Nursing Case Study II 	Online 	Nancy A Bond 	Lecture 	 	TBD 	NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C  	Nursing Case Study Integration II.  This course is designed to extend students' understanding of common adult health disorders.  Critical thinking will be used integrate and analyze knowledge of therapeutic communication, health assessment and nursing process, pharmacology, nutrition, and anatomy and physiology using selected case studies. 
NURS 	488 	40751 	  1.00 	Nursing Case Study II 	Online 	Denise  Way 	Lecture 	 	TBD 	NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C  	Nursing Case Study Integration II.  This course is designed to extend students' understanding of common adult health disorders.  Critical thinking will be used integrate and analyze knowledge of therapeutic communication, health assessment and nursing process, pharmacology, nutrition, and anatomy and physiology using selected case studies. 
HNRS 	490 	42946 	  2.00 	ST: Popular Science 	University City 	Daniel  Dougherty, Kevin D Egan, Elaine M Perignat 	Special Topics-Lecture 	06:00 pm - 07:50 pm 	T 	 	Interdisciplinary course involving topics that cross departmental boundaries in the Pennoni Honors College. 
HNRS 	490 	43504 	  1.00 	ST: Honors Leadership 	University City 	STAFF 	Special Topics-Lecture 	09:00 am - 09:50 am 	F 	 	Interdisciplinary course involving topics that cross departmental boundaries in the Pennoni Honors College. 
BACS 	490 	40741 	  3.00 	Senior Research Project 	Center City 	Brad J May 	Lecture 	08:00 am - 11:50 am 	S 	 	The students, with faculty supervision, plan and execute a term project that will integrate the academic and practical knowledge the students have acquired in their curriculum. The students develop objectives relevant to the project, critique the literature, present a plan for implementation, and complete the term project.  May be repeated twice for credit. 
COM 	491 	41862 	  3.00 	Senior Project in Communication I 	University City 	Karen Marie Cristiano 	Lecture 	03:00 pm - 05:50 pm 	M 	COM 210  Minimum Grade: D </span><span> and (COM 220  Minimum Grade: D </span><span> or SOC 250  Minimum Grade: D ) 	Covers planning and execution of a professional project that integrates the academic and practical knowledge the student has acquired in his or her major. 
ARCH 	491 	42776 	  3.00 	ST: The Cultural Landscape 	University City 	Jason T Austin 	Lecture 	06:00 pm - 08:50 pm 	W 	ARCH 161  Minimum Grade: C </span><span> or ARCH 173  Minimum Grade: C  	Covers advanced topics in architectural design, practice, technology or history and theory that satisfy professional or historical/theory elective requirements. 
GSTD 	491 	43056 	  3.00 	Senior Project in General Studies 	Online 	Sherrie A Madia 	Research 	 	TBD 	 	The senior project covers planning and execution of a capstone project that integrates the academic and practical knowledge acquired in the student¿s course of study.  Students will complete a research proposal, a research project or an integrative portfolio. 
COM 	492 	41863 	  3.00 	Senior Project in Communication II 	University City 	Karen Marie Cristiano 	Lecture 	03:00 pm - 05:50 pm 	F 	COM 491  Minimum Grade: D  	Requires completion and evaluation of the project begun in COM 491. 
NURS 	492 	42081 	0.00 TO 3.00 	Senior Seminar in Nursing 	Center City 	Donna M Trinkaus, Deanna Lynn Schaffer 	Lab 	08:00 am - 10:50 am 	W 	NURS 303  Minimum Grade: C </span><span> and NURS 304  Minimum Grade: C </span><span> and NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C </span><span> and NURS 308  Minimum Grade: C </span><span> and NURS 401  Minimum Grade: C </span><span> and NURS 403  Minimum Grade: C </span><span> and NURS 489  Minimum Grade: C  	This course will serve as a review of important concepts from the nursing curriculum.  Students will focus on those concepts that they need to improve for the successful practice of professional nursing.  Students will utilize the Nursing Technology lab to review procedures practiced throughout the nursing curriculum and will use computerized testing to gauge their mastery of professional nursing content. 
NURS 	492 	41482 	0.00 TO 3.00 	Senior Seminar in Nursing 	Center City 	Brenda M Reap-Thompson 	Lab 	11:30 am - 02:20 pm 	F 	NURS 303  Minimum Grade: C </span><span> and NURS 304  Minimum Grade: C </span><span> and NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C </span><span> and NURS 308  Minimum Grade: C </span><span> and NURS 401  Minimum Grade: C </span><span> and NURS 403  Minimum Grade: C </span><span> and NURS 489  Minimum Grade: C  	This course will serve as a review of important concepts from the nursing curriculum.  Students will focus on those concepts that they need to improve for the successful practice of professional nursing.  Students will utilize the Nursing Technology lab to review procedures practiced throughout the nursing curriculum and will use computerized testing to gauge their mastery of professional nursing content. 
NURS 	492 	41483 	0.00 TO 3.00 	Senior Seminar in Nursing 	Center City 	Brenda M Reap-Thompson 	Lab 	03:00 pm - 05:50 pm 	F 	NURS 303  Minimum Grade: C </span><span> and NURS 304  Minimum Grade: C </span><span> and NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C </span><span> and NURS 308  Minimum Grade: C </span><span> and NURS 401  Minimum Grade: C </span><span> and NURS 403  Minimum Grade: C </span><span> and NURS 489  Minimum Grade: C  	This course will serve as a review of important concepts from the nursing curriculum.  Students will focus on those concepts that they need to improve for the successful practice of professional nursing.  Students will utilize the Nursing Technology lab to review procedures practiced throughout the nursing curriculum and will use computerized testing to gauge their mastery of professional nursing content. 
NURS 	492 	42496 	  0.00 	Senior Seminar in Nursing 	Center City 	Brenda M Reap-Thompson 	Lab 	08:00 am - 10:50 am 	F 	NURS 303  Minimum Grade: C </span><span> and NURS 304  Minimum Grade: C </span><span> and NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C </span><span> and NURS 308  Minimum Grade: C </span><span> and NURS 401  Minimum Grade: C </span><span> and NURS 403  Minimum Grade: C </span><span> and NURS 489  Minimum Grade: C  	This course will serve as a review of important concepts from the nursing curriculum.  Students will focus on those concepts that they need to improve for the successful practice of professional nursing.  Students will utilize the Nursing Technology lab to review procedures practiced throughout the nursing curriculum and will use computerized testing to gauge their mastery of professional nursing content. 
CAT 	492 	42893 	  3.00 	Senior Project in Communications and Applied Technology 	Online 	Joseph J Salomone 	Lecture 	 	TBD 	CAT 491  Minimum Grade: C  	Senior Project CAT II.  Covers planning and execution of a professional project that integrates the academic and practical knowledge the student has acquired in his or her major.  Requires a formal written report and a formal oral presentation.  This is part two of a two-course sequence. 
NURS 	492 	41481 	  3.00 	Senior Seminar in Nursing 	Center City 	Brenda M Reap-Thompson 	Lecture 	03:00 pm - 04:50 pm 	M 	NURS 303  Minimum Grade: C </span><span> and NURS 304  Minimum Grade: C </span><span> and NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C </span><span> and NURS 308  Minimum Grade: C </span><span> and NURS 401  Minimum Grade: C </span><span> and NURS 403  Minimum Grade: C </span><span> and NURS 489  Minimum Grade: C  	This course will serve as a review of important concepts from the nursing curriculum.  Students will focus on those concepts that they need to improve for the successful practice of professional nursing.  Students will utilize the Nursing Technology lab to review procedures practiced throughout the nursing curriculum and will use computerized testing to gauge their mastery of professional nursing content. 
NURS 	492 	42080 	  3.00 	Senior Seminar in Nursing 	Center City 	Donna M Trinkaus, Deanna Lynn Schaffer 	Lecture 	01:00 pm - 02:50 pm 	M 	NURS 303  Minimum Grade: C </span><span> and NURS 304  Minimum Grade: C </span><span> and NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C </span><span> and NURS 308  Minimum Grade: C </span><span> and NURS 401  Minimum Grade: C </span><span> and NURS 403  Minimum Grade: C </span><span> and NURS 489  Minimum Grade: C  	This course will serve as a review of important concepts from the nursing curriculum.  Students will focus on those concepts that they need to improve for the successful practice of professional nursing.  Students will utilize the Nursing Technology lab to review procedures practiced throughout the nursing curriculum and will use computerized testing to gauge their mastery of professional nursing content. 
NURS 	492 	40882 	  3.00 	Senior Seminar in Nursing 	Center City 	Dana C Kemery 	Lecture 	10:00 am - 12:50 pm 	M 	NURS 303  Minimum Grade: C </span><span> and NURS 304  Minimum Grade: C </span><span> and NURS 305  Minimum Grade: C </span><span> and NURS 306  Minimum Grade: C </span><span> and NURS 308  Minimum Grade: C </span><span> and NURS 401  Minimum Grade: C </span><span> and NURS 403  Minimum Grade: C </span><span> and NURS 489  Minimum Grade: C  	This course will serve as a review of important concepts from the nursing curriculum.  Students will focus on those concepts that they need to improve for the successful practice of professional nursing.  Students will utilize the Nursing Technology lab to review procedures practiced throughout the nursing curriculum and will use computerized testing to gauge their mastery of professional nursing content. 
FMVD 	495 	43008 	  3.00 	Senior Project in Film and Video 	University City 	Karin  Kelly 	Thesis 	 	TBD 	FMVD 323  Minimum Grade: D  	The student plans and produces a long-term project during the senior year with faculty supervision. The project is expected to integrate the academic and practical knowledge the student has acquired in the area of film and video. 
BIO 	497 	42954 	0.50 TO 12.00 	Research 	University City 	Laura Elizabeth Duwel 	Research 	 	TBD 	 	Provides guided research in biology, molecular biology, microbiology, cell or human physiology, genetics, biochemistry, or biotechnology. 
SCRP 	497 	43139 	  3.00 	Senior Project in Dramatic Writing III 	University City 	Matthew John Kaufhold 	Lecture 	 	TBD 	SCRP 496  Minimum Grade: D  	The thid of a three-course sequence in which students write a feature film script, tlelfilm, full-length stage play, television pilot, at least two spec episodes of an existing one-hour TV drama or four of an existing TV comedy. 
CHEM 	497 	43608 	0.50 TO 12.00 	Research 	University City 	Haifeng  Ji 	Research 	 	TBD 	 	Covers research problems in several areas of chemistry. Requires written report. 
ENVS 	497 	43652 	0.50 TO 12.00 	Research 	University City 	David J Velinsky 	Research 	 	TBD 	 	Provides guided research in ecology, earth science and environmental science. 
